num,M1,M2,mu,WHnu,WHmuL,BHmuL,BHmuR,BmuLmuR,sum
16376,1632.03263,1347.37044,307.928865,2.16232117e-09,-4.36132491e-10,1.05270568e-10,-2.10131931e-10,6.3966929e-11,1.68529425e-09
16378,1084.32088,1095.23044,370.766053,2.33637518e-09,-4.66026708e-10,1.33031932e-10,-2.65626388e-10,1.34002688e-10,1.8717567e-09
16380,2408.7077,1061.45286,350.248051,2.2560567e-09,-4.25533776e-10,6.19147652e-11,-1.23653508e-10,2.90361806e-11,1.79782036e-09
16382,3545.22931,1252.79776,354.400162,2.08652119e-09,-4.51662117e-10,5.05110653e-11,-1.00846874e-10,1.46334596e-11,1.59915673e-09
16384,3624.9485,1471.12916,321.869206,2.07643697e-09,-4.40430281e-10,5.46838192e-11,-1.09164303e-10,1.40181847e-11,1.59554439e-09
16388,2908.33745,1123.43684,311.213712,2.20503818e-09,-4.28255729e-10,5.32033827e-11,-1.06219709e-10,1.77051545e-11,1.74147128e-09
16392,2760.01445,1296.76333,304.974604,2.3945862e-09,-4.77763131e-10,6.94493662e-11,-1.38641516e-10,2.39492318e-11,1.87158015e-09
16394,4427.75955,1117.1291,385.157795,2.12040623e-09,-4.53069802e-10,3.79676185e-11,-7.58202529e-11,9.11166997e-12,1.63859546e-09
16396,3145.05401,1207.68675,377.504078,2.17067634e-09,-4.53126816e-10,5.61494805e-11,-1.12133945e-10,2.05741758e-11,1.68213924e-09
16398,2482.50533,1092.96761,351.877366,2.39360314e-09,-4.53058419e-10,6.55367302e-11,-1.3088975e-10,2.99236917e-11,1.90511539e-09
16404,1107.40191,1508.37729,304.83989,2.11611802e-09,-4.51661367e-10,1.64924813e-10,-3.29081357e-10,1.40376393e-10,1.64067651e-09
16408,4664.74962,1021.55129,317.701683,2.12831174e-09,-4.41641971e-10,3.1846928e-11,-6.35664514e-11,5.65187284e-12,1.66060212e-09
16412,2840.8793,1230.52758,357.200225,2.20783306e-09,-4.85809373e-10,6.59669233e-11,-1.31694785e-10,2.51353883e-11,1.68143121e-09
16414,4997.92674,1589.51992,307.127319,2.11448524e-09,-4.77137744e-10,4.56938746e-11,-9.11784868e-11,6.87835652e-12,1.59874124e-09
16418,2059.3974,1420.37415,311.469281,2.13780518e-09,-4.71796968e-10,9.61700467e-11,-1.91904342e-10,4.57476861e-11,1.61602161e-09
16420,1247.08395,1095.58446,338.676695,2.22632187e-09,-4.53775012e-10,1.16532862e-10,-2.32620878e-10,9.82632892e-11,1.75472213e-09
16422,1359.70074,1188.65536,336.749338,2.19671135e-09,-4.37919962e-10,1.11817347e-10,-2.23241734e-10,8.67990739e-11,1.73416607e-09
16428,1542.51363,1142.21482,333.654247,2.25452858e-09,-4.38609937e-10,9.81954336e-11,-1.96061123e-10,6.77054495e-11,1.7857584e-09
16430,2871.31427,1065.19833,327.784967,2.78319719e-09,-5.56287925e-10,6.72209976e-11,-1.34205359e-10,2.36392226e-11,2.18356412e-09
16432,3765.4218,1235.9552,322.17348,2.59718819e-09,-5.77992202e-10,5.91614264e-11,-1.18065086e-10,1.38611186e-11,1.97415345e-09
16438,1239.84287,1257.21662,330.769385,2.35041237e-09,-5.35083255e-10,1.53409588e-10,-3.06073309e-10,1.29513678e-10,1.79217907e-09
16440,1051.64475,1022.49433,352.310445,2.24299441e-09,-4.44488969e-10,1.23533862e-10,-2.46622527e-10,1.22482013e-10,1.79789879e-09
16442,2561.94763,1389.92798,310.00471,2.20387553e-09,-4.40708065e-10,7.2864191e-11,-1.45468302e-10,2.7950599e-11,1.71851396e-09
16444,1668.94866,1221.40784,324.265162,2.67256648e-09,-6.00391112e-10,1.30365427e-10,-2.60118407e-10,8.06727712e-11,2.02309516e-09
16446,4473.94207,1282.14249,364.720396,2.26678006e-09,-5.14542871e-10,4.6532022e-11,-9.28949987e-11,1.00455078e-11,1.71591972e-09
16454,1825.40154,1150.94426,308.603125,2.55133864e-09,-5.41132467e-10,1.03583756e-10,-2.06702276e-10,5.57918805e-11,1.96287953e-09
16456,4693.24221,1259.89586,314.864845,2.16754957e-09,-4.3153919e-10,3.69568493e-11,-7.37865673e-11,6.78504799e-12,1.70596571e-09
16458,1993.49501,1031.38653,307.301569,3.06449246e-09,-6.5595863e-10,1.05920769e-10,-2.11339477e-10,5.13767686e-11,2.35449189e-09
16460,1809.41768,1209.54234,320.297527,2.28799438e-09,-4.47758761e-10,9.10974902e-11,-1.81878171e-10,5.21409371e-11,1.80159588e-09
16462,2853.24909,1141.75183,301.147382,2.78974793e-09,-6.19774668e-10,7.69251207e-11,-1.53462138e-10,2.36253967e-11,2.11706164e-09
16464,1683.73065,1011.50023,393.260639,2.05362448e-09,-4.14751109e-10,7.98987806e-11,-1.59562144e-10,5.92600485e-11,1.61847005e-09
16466,4202.02065,1076.48085,305.082651,2.67533703e-09,-5.28875586e-10,4.42668218e-11,-8.83666174e-11,8.9478716e-12,2.11130952e-09
16468,1054.45775,1161.85101,320.911382,2.20340118e-09,-4.35876879e-10,1.32798864e-10,-2.65076397e-10,1.21162956e-10,1.75640973e-09
16470,2763.90407,1107.74857,352.578649,2.23912874e-09,-4.84163388e-10,6.21192437e-11,-1.24009314e-10,2.41153889e-11,1.71719067e-09
16472,2991.00793,1524.98974,323.970947,2.18568655e-09,-4.94135693e-10,7.54911534e-11,-1.50657843e-10,2.40330092e-11,1.64041717e-09
16476,1655.86755,1020.99699,302.898829,2.55100302e-09,-5.52728559e-10,1.04351717e-10,-2.08171425e-10,6.0745047e-11,1.9551998e-09
16484,4151.3812,1166.7156,319.06269,2.35582551e-09,-4.97833062e-10,4.46034466e-11,-8.90295916e-11,9.32689336e-12,1.8228932e-09
16486,3437.33789,1171.00915,324.517834,2.57374752e-09,-5.58518119e-10,6.00688271e-11,-1.19889141e-10,1.61663372e-11,1.97157543e-09
16488,2703.50299,1093.10123,331.643644,2.07554018e-09,-4.06190863e-10,5.33578647e-11,-1.06540772e-10,2.06012952e-11,1.63676771e-09
16490,1947.8408,1124.83297,355.249555,2.60505916e-09,-5.54574087e-10,9.97217075e-11,-1.99082562e-10,5.79561777e-11,2.0090804e-09
16492,1618.20989,1113.71904,398.711423,2.12637528e-09,-4.19728967e-10,8.99215791e-11,-1.7960349e-10,6.97310308e-11,1.68669544e-09
16494,1435.24097,1023.60508,336.154076,2.16188526e-09,-4.38257199e-10,9.55370337e-11,-1.9070938e-10,7.08928477e-11,1.69934856e-09
16496,4727.55601,1262.36671,306.960025,2.68901347e-09,-6.05829304e-10,5.00992396e-11,-9.99569759e-11,8.02182104e-12,2.04134825e-09
16500,3896.96071,1172.21789,328.905422,1.99291411e-09,-3.9751264e-10,3.8732434e-11,-7.733661e-11,9.48194685e-12,1.56627924e-09
16502,1162.76111,1077.02296,306.371278,2.06720398e-09,-4.31363601e-10,1.15134506e-10,-2.29720703e-10,9.48200684e-11,1.61607425e-09
16504,2023.29205,1004.86064,314.008229,1.99660298e-09,-4.14829495e-10,6.52895211e-11,-1.30297622e-10,3.2079897e-11,1.54884528e-09
16506,4176.84388,1365.0831,300.611169,2.39770725e-09,-5.52813998e-10,5.48961372e-11,-1.09506184e-10,1.00463984e-11,1.8003296e-09
16510,1917.36617,1048.33277,381.584778,2.1611134e-09,-4.61696494e-10,8.04377192e-11,-1.60605463e-10,5.10660116e-11,1.67031517e-09
16514,3093.06065,1043.31408,322.894081,2.57480524e-09,-5.0531421e-10,5.61150486e-11,-1.12035205e-10,1.7880951e-11,2.03145182e-09
16516,3295.9738,1087.08925,364.89057,2.40983881e-09,-4.79445079e-10,5.2739463e-11,-1.0532634e-10,1.78126906e-11,1.89561954e-09
16518,2637.88869,1078.68691,353.29111,2.57737287e-09,-5.36185259e-10,7.10438372e-11,-1.41844734e-10,2.95370327e-11,1.99992374e-09
16520,4875.41331,1009.85321,331.551538,2.77337553e-09,-5.85219988e-10,4.01908264e-11,-8.02253652e-11,6.99593282e-12,2.15511694e-09
16522,4137.5991,1132.54005,328.761717,2.1672309e-09,-4.37296421e-10,3.90055094e-11,-7.7877033e-11,8.7387465e-12,1.69980171e-09
16524,3671.21867,1222.46352,343.004047,2.24450644e-09,-4.9561829e-10,5.20515245e-11,-1.03902049e-10,1.36864164e-11,1.71072405e-09
16528,1047.09885,1266.56131,340.240289,2.07025059e-09,-4.66569295e-10,1.53611589e-10,-3.06503884e-10,1.53571883e-10,1.60436089e-09
16530,1930.24292,1094.36296,339.419622,2.33274766e-09,-4.98979856e-10,8.80006059e-11,-1.75651927e-10,4.92022763e-11,1.79531876e-09
16532,4750.59128,1124.36098,362.273813,2.27383611e-09,-4.42490719e-10,3.53326634e-11,-7.05698012e-11,7.60163779e-12,1.80370989e-09
16534,1855.23563,1157.28257,396.504395,2.20653451e-09,-4.78536047e-10,9.26472227e-11,-1.85000983e-10,6.32067631e-11,1.69885147e-09
16536,1046.63337,1051.88856,363.960813,2.40751588e-09,-4.95360592e-10,1.40907685e-10,-2.81295698e-10,1.4562691e-10,1.91739418e-09
16538,4556.06168,1469.09667,309.308339,2.10199498e-09,-4.85344784e-10,4.7344017e-11,-9.44570959e-11,8.00725589e-12,1.57754438e-09
16540,3799.25387,1173.93831,364.922551,2.27707999e-09,-4.82646886e-10,4.83838727e-11,-9.66124336e-11,1.33773208e-11,1.75958186e-09
16542,3782.90221,1271.40455,350.802973,2.18553008e-09,-4.79493141e-10,5.07667373e-11,-1.01349994e-10,1.32856294e-11,1.66873931e-09
16546,4055.53554,1082.30516,326.820611,2.5600312e-09,-5.57012932e-10,4.78766315e-11,-9.55526357e-11,1.03777821e-11,1.96572005e-09
16548,4774.09369,1178.46424,367.504898,2.06850968e-09,-4.16504718e-10,3.40828393e-11,-6.8070339e-11,7.28799934e-12,1.62530547e-09
16550,1482.6008,1033.43296,305.178251,3.13940248e-09,-6.67755947e-10,1.40707935e-10,-2.80728689e-10,9.24685073e-11,2.42409429e-09
16552,4841.57596,1108.83519,340.738935,2.05888407e-09,-4.51641127e-10,3.34641394e-11,-6.6796826e-11,5.99254556e-12,1.57990281e-09
16554,1317.77687,1183.95612,390.267424,2.18589233e-09,-4.67174811e-10,1.22081462e-10,-2.43760192e-10,1.12112874e-10,1.70915166e-09
16556,2134.5911,1010.12467,348.859257,2.35974671e-09,-4.6852429e-10,7.23526077e-11,-1.44466863e-10,3.78179e-11,1.85692607e-09
16558,2188.95909,1408.25177,300.7864,2.28959136e-09,-4.75422015e-10,9.1272511e-11,-1.82166769e-10,3.9817179e-11,1.76309227e-09
16560,2951.79796,1061.28215,363.429567,2.00057148e-09,-4.00580554e-10,4.78892896e-11,-9.56348536e-11,1.82607801e-11,1.57050614e-09
16566,1153.69506,1008.88865,313.587008,2.56453613e-09,-5.3691055e-10,1.37205997e-10,-2.73761566e-10,1.16405684e-10,2.0074757e-09
16570,2205.52112,1352.27976,332.224103,2.19550848e-09,-4.74997272e-10,8.77936667e-11,-1.75244867e-10,4.16791577e-11,1.67473916e-09
16572,2354.57873,1143.0874,305.109026,2.4886397e-09,-4.88330463e-10,7.45423747e-11,-1.48805147e-10,3.08001856e-11,1.95684665e-09
16574,1737.22051,1192.10042,385.093066,2.08303918e-09,-4.4817057e-10,9.37721583e-11,-1.87239399e-10,6.62810956e-11,1.60768246e-09
16576,1653.34245,1271.07126,308.606468,2.23050141e-09,-4.71640444e-10,1.06955467e-10,-2.13442123e-10,6.3918639e-11,1.71629295e-09
16578,3162.8224,1360.36026,318.432422,2.33930403e-09,-5.03326407e-10,6.64189307e-11,-1.3257055e-10,1.96980933e-11,1.78952409e-09
16580,1058.28392,1177.72733,369.436034,2.0978124e-09,-4.31283062e-10,1.3203965e-10,-2.63623851e-10,1.35882557e-10,1.67082769e-09
16582,3315.66201,1025.8157,317.718967,2.71684667e-09,-5.30023423e-10,5.42973405e-11,-1.08403211e-10,1.56342869e-11,2.14835166e-09
16586,2552.03449,1143.41572,391.612174,2.1598281e-09,-4.63032544e-10,6.67908363e-11,-1.33377992e-10,3.20991701e-11,1.66230757e-09
16590,1907.97872,1316.82302,310.102778,2.24217628e-09,-4.98215616e-10,1.01985521e-10,-2.03485466e-10,5.23391722e-11,1.69479989e-09
16592,1880.73543,1071.38011,389.123449,2.04971249e-09,-4.15539348e-10,7.5791503e-11,-1.51363322e-10,5.01031256e-11,1.60870445e-09
16596,1641.68056,1431.54901,311.753322,2.0953182e-09,-4.82142039e-10,1.21162343e-10,-2.41704767e-10,7.31728275e-11,1.56580656e-09
16600,3345.36491,1023.95566,338.350799,2.57479926e-09,-5.70224152e-10,5.65754564e-11,-1.12911466e-10,1.62604248e-11,1.96449952e-09
16608,3539.48028,1276.37519,336.33163,2.24888942e-09,-4.72145231e-10,5.36386938e-11,-1.07089269e-10,1.48859664e-11,1.73817958e-09
16612,3114.75404,1032.88783,397.33603,2.06592304e-09,-3.82486303e-10,4.44633604e-11,-8.88271686e-11,1.80212426e-11,1.65709417e-09
16616,2812.25715,1175.90672,315.960053,2.04142837e-09,-4.04351657e-10,5.36589393e-11,-1.07128062e-10,1.87724944e-11,1.60238008e-09
16618,4828.31024,1075.88508,345.205253,2.21546407e-09,-4.73747397e-10,3.46741349e-11,-6.92212043e-11,6.42768605e-12,1.71359729e-09
16620,1827.10391,1095.37533,343.83109,2.13255729e-09,-4.60934288e-10,8.54147463e-11,-1.70487525e-10,5.12078489e-11,1.63775807e-09
16628,1454.54041,1054.14609,390.58042,2.22203035e-09,-4.26667981e-10,9.59009129e-11,-1.91542628e-10,7.97524479e-11,1.7794731e-09
16630,4882.50781,1385.3853,305.387874,2.10580655e-09,-4.35303991e-10,3.83560724e-11,-7.65644843e-11,6.29097917e-12,1.63858513e-09
16632,4088.66974,1070.41768,385.531654,2.0797116e-09,-3.87533908e-10,3.54397449e-11,-7.07981183e-11,1.01123972e-11,1.66693172e-09
16634,4613.69921,1526.74164,326.828542,2.16842916e-09,-4.90176823e-10,4.92941504e-11,-9.83834534e-11,8.98096806e-12,1.638144e-09
16646,1662.35114,1112.88632,339.919992,2.41893551e-09,-5.44108314e-10,1.10274977e-10,-2.20055037e-10,7.19118074e-11,1.83695894e-09
16648,4740.41798,1184.1357,339.877186,2.39343374e-09,-5.34486007e-10,4.24613948e-11,-8.47516912e-11,7.75766441e-12,1.8244151e-09
16650,2009.07929,1262.62947,370.577037,2.24966633e-09,-5.05990372e-10,9.6631881e-11,-1.92908756e-10,5.65744022e-11,1.70397349e-09
16656,1901.57345,1024.92317,350.512792,2.38012185e-09,-4.76092537e-10,8.22800205e-11,-1.64284522e-10,4.86100181e-11,1.87063483e-09
16658,2616.17132,1054.4418,393.439473,2.0184613e-09,-3.78636646e-10,5.20737061e-11,-1.04025092e-10,2.51841347e-11,1.6130574e-09
16662,4297.57187,1042.52249,308.359855,2.29897711e-09,-4.73897937e-10,3.7486254e-11,-7.48180512e-11,7.21089254e-12,1.79495826e-09
16664,4421.62122,1041.7751,330.079772,2.21435807e-09,-4.68434953e-10,3.62218159e-11,-7.23022134e-11,7.17787148e-12,1.71702059e-09
16666,4597.56594,1132.27315,367.710271,2.38981894e-09,-4.97876773e-10,4.0575523e-11,-8.10266655e-11,8.89273978e-12,1.86038376e-09
16668,3938.46481,1240.9302,367.414739,2.17131802e-09,-4.51140069e-10,4.59361902e-11,-9.17358508e-11,1.24212876e-11,1.68679958e-09
16670,1479.58046,1007.04704,343.359695,2.43686433e-09,-4.76117632e-10,1.00713667e-10,-2.01082182e-10,7.39881808e-11,1.93436637e-09
16672,1925.80814,1375.05458,342.519512,2.14149896e-09,-4.70825848e-10,9.98376807e-11,-1.99287369e-10,5.65043711e-11,1.62772779e-09
16674,4902.19446,1006.85408,327.341143,2.61976445e-09,-5.5643496e-10,3.77538791e-11,-7.53555056e-11,6.38476451e-12,2.03211263e-09
16676,1993.47065,1062.40074,318.118387,2.18949433e-09,-4.92131566e-10,8.10299187e-11,-1.61658216e-10,4.04245676e-11,1.65715904e-09
16678,2656.7328,1208.44155,324.601212,2.36640713e-09,-4.99434024e-10,7.08567437e-11,-1.41437467e-10,2.66061498e-11,1.82299853e-09
16680,2354.60648,1011.79436,371.84404,2.5371799e-09,-5.42259977e-10,7.61458299e-11,-1.52027842e-10,3.77133921e-11,1.9567513e-09
16686,4049.34956,1090.16242,399.405104,2.07033113e-09,-4.04714687e-10,3.75726843e-11,-7.50555758e-11,1.10365445e-11,1.63917009e-09
16688,2012.24798,1046.71406,385.071471,2.10116401e-09,-4.01772793e-10,6.87267979e-11,-1.37274388e-10,4.22650748e-11,1.6731087e-09
16690,4727.10939,1063.47948,366.215104,2.69190144e-09,-5.73205401e-10,4.29862099e-11,-8.5829923e-11,8.85213922e-12,2.08470447e-09
16700,3845.18863,1013.62042,334.687117,2.6003311e-09,-5.41875953e-10,4.72981264e-11,-9.44190247e-11,1.15540889e-11,2.02288834e-09
16708,2849.68886,1243.53101,305.976923,2.47728255e-09,-5.42397928e-10,7.27452864e-11,-1.4515372e-10,2.30849561e-11,1.88556114e-09
16710,4187.44601,1014.34877,324.95618,2.8248924e-09,-6.18044556e-10,4.87494593e-11,-9.72855961e-11,9.95261038e-12,2.16826432e-09
16714,4988.39767,1108.51914,334.015663,2.19589446e-09,-4.43406279e-10,3.24962285e-11,-6.48833134e-11,5.77065911e-12,1.72587175e-09
16716,2579.60206,1070.23022,355.987994,2.07563831e-09,-4.50004404e-10,6.00017641e-11,-1.19780482e-10,2.54806978e-11,1.59133589e-09
16718,3940.2713,1174.51905,356.289991,2.0012102e-09,-3.83267813e-10,3.79490026e-11,-7.57972513e-11,1.03103761e-11,1.59040451e-09
16720,3948.90975,1186.60144,300.013582,2.07349694e-09,-4.19568506e-10,4.00209085e-11,-7.98829318e-11,8.54531022e-12,1.62261172e-09
16726,4131.24557,1064.6089,303.251883,2.74797929e-09,-5.95550805e-10,4.90371956e-11,-9.78423802e-11,9.43294087e-12,2.11305625e-09
16732,1186.60861,1171.59024,359.329966,2.27365369e-09,-4.53291159e-10,1.27291125e-10,-2.54163471e-10,1.16457455e-10,1.80994764e-09
16734,1923.82202,1093.18703,345.156054,2.58184961e-09,-5.24640966e-10,9.3735728e-11,-1.87147412e-10,5.38715022e-11,2.01766846e-09
16736,2257.2456,1130.30046,393.727263,2.17590557e-09,-4.46176749e-10,7.20830935e-11,-1.43964866e-10,4.01132841e-11,1.69796033e-09
16738,1236.97856,1163.80769,378.602878,2.09778548e-09,-4.29470081e-10,1.16379358e-10,-2.32385684e-10,1.08441895e-10,1.66075097e-09
16740,1049.99529,1008.50852,358.388216,2.28552387e-09,-4.50027017e-10,1.24063212e-10,-2.47693369e-10,1.24666401e-10,1.8365331e-09
16742,2867.66936,1076.24127,323.000444,2.23622519e-09,-4.43986501e-10,5.40989047e-11,-1.08006483e-10,1.88143377e-11,1.75714545e-09
16744,1714.41687,1175.99881,356.517792,2.03972327e-09,-4.17841586e-10,8.74558176e-11,-1.74622202e-10,5.81111156e-11,1.59282641e-09
16748,2901.38385,1018.70205,307.67537,3.12479521e-09,-6.43049759e-10,7.29859539e-11,-1.45663465e-10,2.3193814e-11,2.43226175e-09
16752,1821.5709,1070.26926,344.517176,2.29100265e-09,-4.74994284e-10,8.72926546e-11,-1.74264593e-10,5.27816429e-11,1.78181807e-09
16756,3496.09123,1067.43739,378.146749,2.44659641e-09,-5.03771138e-10,5.15364183e-11,-1.02920322e-10,1.65949572e-11,1.90803632e-09
16758,3810.44176,1185.94662,385.850166,2.1537875e-09,-4.4077053e-10,4.52730227e-11,-9.04236946e-11,1.35736828e-11,1.68143998e-09
16762,3727.34373,1134.64418,344.965497,2.20429102e-09,-4.27866642e-10,4.30823857e-11,-8.6038733e-11,1.19481261e-11,1.74541616e-09
16764,1673.99157,1206.71057,365.987779,2.17223645e-09,-4.88191805e-10,1.05515652e-10,-2.10621718e-10,7.36575369e-11,1.65259612e-09
16766,3557.596,1119.39984,357.59317,2.42833309e-09,-5.12081334e-10,5.25464049e-11,-1.04917002e-10,1.53927213e-11,1.87927388e-09
16770,1773.4277,1008.03578,364.007081,1.97316285e-09,-3.66167827e-10,6.77898149e-11,-1.35393247e-10,4.46086153e-11,1.5840002e-09
16772,2379.89966,1011.52359,328.738283,2.93135452e-09,-5.84252931e-10,8.09309576e-11,-1.61570391e-10,3.53266181e-11,2.30178877e-09
16774,1272.79007,1347.11236,333.475754,2.16618029e-09,-4.92191885e-10,1.46222066e-10,-2.91761011e-10,1.21206823e-10,1.64965628e-09
16778,1640.15239,1270.43177,314.180006,2.26034214e-09,-4.65935882e-10,1.06670815e-10,-2.12912823e-10,6.55591279e-11,1.75372337e-09
16788,1101.92528,1167.44132,345.011106,2.56764635e-09,-5.69036271e-10,1.68687102e-10,-3.36619386e-10,1.63296732e-10,1.99397453e-09
16790,4004.88453,1019.93473,378.94488,2.03088367e-09,-3.92020279e-10,3.47540593e-11,-6.94178775e-11,9.74079818e-12,1.61394037e-09
16792,3706.48137,1020.54275,308.204898,2.57700024e-09,-5.64314649e-10,4.99082949e-11,-9.95771365e-11,1.12290521e-11,1.9742458e-09
16796,2472.62322,1276.34301,337.574098,2.48525878e-09,-5.51536219e-10,8.72074966e-11,-1.7406111e-10,3.66560054e-11,1.88352495e-09
16798,1060.28485,1545.3658,300.789767,2.20832603e-09,-4.95781449e-10,1.92531036e-10,-3.84024951e-10,1.699073e-10,1.69095796e-09
16800,4111.39047,1174.45652,382.681065,2.25933639e-09,-4.99455855e-10,4.62940906e-11,-9.24374928e-11,1.19810776e-11,1.72571821e-09
16802,4685.61816,1116.77622,394.53931,2.03750261e-09,-4.18212153e-10,3.3731177e-11,-6.73725526e-11,7.91717663e-12,1.59356626e-09
16806,1015.44732,1106.20922,305.897263,2.68323392e-09,-5.39051041e-10,1.62960504e-10,-3.25192808e-10,1.48197132e-10,2.1301477e-09
16810,3068.92657,1264.26724,337.467431,2.34822889e-09,-5.27231021e-10,6.7282033e-11,-1.34286649e-10,2.16597325e-11,1.77565298e-09
16812,2367.65629,1023.92141,389.660966,2.52076779e-09,-5.36491139e-10,7.63172687e-11,-1.52392083e-10,3.95642248e-11,1.94776606e-09
16818,2113.54585,1057.75937,377.326617,2.25544125e-09,-4.62585871e-10,7.49468846e-11,-1.49662846e-10,4.26979021e-11,1.76083732e-09
16822,2662.31857,1269.18934,315.256706,2.32858334e-09,-4.70431368e-10,6.96258847e-11,-1.38998322e-10,2.57871173e-11,1.81456665e-09
16824,1555.76846,1032.179,320.42415,2.5938555e-09,-5.69784858e-10,1.15037182e-10,-2.29518784e-10,7.5590811e-11,1.98517985e-09
16826,1365.02361,1419.71418,309.208932,2.22600038e-09,-4.96451471e-10,1.45506163e-10,-2.90293272e-10,1.04895589e-10,1.68965739e-09
16828,4110.87122,1031.89436,351.140016,2.08873069e-09,-3.98824992e-10,3.42995982e-11,-6.85018878e-11,8.58394366e-12,1.66428736e-09
16838,4976.12128,1003.57083,313.856822,2.1444183e-09,-4.57596558e-10,3.02292142e-11,-6.03263223e-11,4.72329628e-12,1.66144793e-09
16840,3488.5511,1173.46777,354.193116,2.58559373e-09,-5.72480803e-10,6.13341423e-11,-1.22438878e-10,1.78391964e-11,1.96984739e-09
16842,4380.96839,1292.72669,368.637578,2.21088976e-09,-4.98560357e-10,4.64744348e-11,-9.27858896e-11,1.05113759e-11,1.67652932e-09
16848,4817.20276,1035.0846,309.450278,2.1107985e-09,-4.26817165e-10,3.02004425e-11,-6.02825929e-11,5.06226184e-12,1.65896144e-09
16852,4482.44163,1253.41432,355.218163,2.19210825e-09,-4.64690962e-10,4.16524747e-11,-8.3169187e-11,9.03533962e-12,1.69493592e-09
16854,4787.98485,1253.85671,310.787499,2.24134562e-09,-4.42102453e-10,3.69860298e-11,-7.38446971e-11,6.54802478e-12,1.76893252e-09
16858,1469.4953,1101.53793,391.739512,2.35911121e-09,-5.16347816e-10,1.1698425e-10,-2.33562219e-10,9.87647481e-11,1.82495018e-09
16860,3226.41496,1463.42338,320.751787,2.3202472e-09,-5.36300076e-10,7.32110685e-11,-1.46082131e-10,2.06378533e-11,1.73171392e-09
16862,1305.65831,1592.05612,300.313586,2.05935628e-09,-4.41873981e-10,1.48258187e-10,-2.9582726e-10,1.080832e-10,1.57799642e-09
16864,4894.99987,1207.44178,327.214705,2.11218636e-09,-4.17778435e-10,3.34427149e-11,-6.6777838e-11,6.0895133e-12,1.66716231e-09
16866,1939.82646,1315.72292,336.609796,2.20172642e-09,-4.7033538e-10,9.56978689e-11,-1.91033592e-10,5.29815783e-11,1.68903689e-09
16870,1110.91445,1160.4698,336.729241,2.19712835e-09,-4.39325953e-10,1.28637012e-10,-2.56797621e-10,1.17594096e-10,1.74723588e-09
16872,3150.25027,1122.17379,334.00931,2.50016533e-09,-5.32833028e-10,6.06968672e-11,-1.21159982e-10,1.89990886e-11,1.92586827e-09
